,Gemeindekennziffer,Gemeindename,Gemeindecode,Status,PLZ des Gem.Amtes,weitere Postleitzahlen,Einwohner,Arbeitsstätten,Beschäftigte,Alter,Einkommen,Erbwerbstätige (15-64),Grundstückspreise,Anzahl an Ehepaaren,Anzahl der Kinder
507,31120,Röschitz,31120,M,3743,3730,1060,0.10283018867924529,0.2330188679245283,46.53,39.286,0.5094339622641509,18.7,0.23018867924528302,1.62
508,31121,Rosenburg-Mold,31121,,3573,3571 3580 3744,847,0.1334120425029516,0.4462809917355372,45.19,39.222,0.4651711924439197,18.7,0.19716646989374262,1.5
509,31123,St. Bernhard-Frauenhofen,31123,,3580,,1295,0.11737451737451737,0.5413127413127413,44.08,38.691,0.5127413127413127,32.3,0.2277992277992278,1.6
510,31124,Sigmundsherberg,31124,M,3751,3742 3752,1676,0.07935560859188544,0.25238663484486873,45.85,38.626,0.4647971360381862,18.7,0.2100238663484487,1.57
511,31129,Weitersfeld,31129,M,2084,2081 2091 3742 3752,1536,0.13736979166666666,0.3151041666666667,47.48,38.95,0.4908854166666667,13.4,0.21614583333333334,1.64
512,31130,Straning-Grafenberg,31130,M,3722,3730,712,0.10533707865168539,0.18258426966292135,48.33,43.68,0.5070224719101124,18.7,0.2443820224719101,1.66
513,31201,Bisamberg,31201,M,2102,2100,4829,0.09981362600952579,0.2886726030234003,44.74,62.813,0.4624145785876993,392.2,0.20542555394491613,1.59
514,31202,Enzersfeld im Weinviertel,31202,M,2202,,1781,0.08309938236945537,0.240314430095452,44.07,51.316,0.498034811903425,271.1,0.2201010668163953,1.53
515,31203,Ernstbrunn,31203,M,2115,2113 2116,3272,0.09566014669926651,0.3374083129584352,44.84,42.028,0.5073349633251834,57.1,0.20354523227383864,1.58
516,31204,Großmugl,31204,M,2002,2032,1627,0.10817455439459127,0.18869084204056547,44.88,42.055,0.5119852489244008,63.0,0.21880762138905963,1.55
517,31205,Großrußbach,31205,M,2114,2113,2234,0.0801253357206804,0.19650850492390332,43.56,42.695,0.4982094897045658,79.8,0.21307072515666964,1.71
518,31206,Hagenbrunn,31206,M,2102,2201 2202,2363,0.1472704189589505,0.8870080406263224,42.73,55.488,0.5006347862886161,322.6,0.18874312314854,1.58
519,31207,Harmannsdorf,31207,M,2111,2112,4030,0.08287841191066997,0.24367245657568237,44.97,48.972,0.4970223325062035,183.9,0.22034739454094293,1.61
520,31208,Hausleiten,31208,M,3464,2000,3849,0.08495713172252534,0.2390231228890621,42.06,47.057,0.531047025201351,116.6,0.21304234866199012,1.65
521,31213,Korneuburg,31213,ST,2100,,13334,0.09059547022648867,0.6022948852557373,43.2,48.483,0.5038998050097495,467.4,0.18141592920353983,1.59
522,31214,Langenzersdorf,31214,M,2103,1210 2100 2102,8084,0.09512617516081148,0.3364670954972786,46.13,55.398,0.4757545769421079,402.9,0.20299356754082137,1.59
523,31215,Leitzersdorf,31215,,2003,2011 2105,1150,0.11391304347826087,0.20782608695652174,45.98,46.611,0.5434782608695652,105.2,0.23565217391304347,1.6
524,31216,Leobendorf,31216,M,2100,2105 2111,4973,0.0931027548763322,0.6549366579529459,44.8,53.954,0.4908505932032978,262.8,0.20892821234667203,1.62
525,31224,Rußbach,31224,,3702,,1398,0.10157367668097282,0.21244635193133046,43.7,41.29,0.5278969957081545,53.0,0.23247496423462088,1.66
526,31226,Sierndorf,31226,M,2011,2000,3986,0.07977922729553437,0.2032112393376819,43.25,44.575,0.505017561465128,110.8,0.2215253386853989,1.56
527,31227,Spillern,31227,M,2104,,2455,0.06761710794297353,0.23625254582484725,42.33,45.651,0.4835030549898167,229.6,0.1955193482688391,1.61
528,31228,Stetteldorf am Wagram,31228,M,3463,3430 3464 3701,1047,0.09742120343839542,0.22922636103151864,44.03,42.414,0.5262655205348615,52.0,0.20916905444126074,1.59
529,31229,Stetten,31229,,2100,,1362,0.09838472834067548,0.4045521292217327,42.55,48.367,0.5220264317180616,177.9,0.223935389133627,1.53
530,31230,Stockerau,31230,ST,2000,2003,16789,0.07671689796890821,0.47275001489070223,44.44,45.676,0.5006254094943118,207.0,0.19447257132646376,1.55
531,31234,Niederhollabrunn,31234,M,2004,2003,1548,0.09560723514211886,0.208656330749354,43.78,46.255,0.5213178294573644,105.2,0.2235142118863049,1.68
532,31235,Gerasdorf bei Wien,31235,ST,2201,,11666,0.08949082804731699,0.45156866106634663,43.8,49.953,0.47711297788445056,351.7,0.21035487742156694,1.59
533,31301,Aggsbach,31301,M,3641,3643,643,0.08398133748055987,0.18040435458786935,49.26,43.173,0.48522550544323484,52.5,0.2379471228615863,1.52
534,31302,Albrechtsberg an der Großen Krems,31302,M,3613,,1005,0.11144278606965174,0.272636815920398,46.16,36.22,0.5074626865671642,15.8,0.21293532338308457,1.6
535,31303,Bergern im Dunkelsteinerwald,31303,,3512,3122 3642,1299,0.08545034642032333,0.1601231716705158,44.87,41.638,0.5073133179368745,44.3,0.2270977675134719,1.62
536,31304,Dürnstein,31304,ST,3601,,828,0.17391304347826086,0.7028985507246377,47.99,46.997,0.501207729468599,99.3,0.23671497584541062,1.66
537,31308,Grafenegg,31308,M,3492,3485,3197,0.0925868001251173,0.301845480137629,43.23,40.83,0.5026587425711605,55.0,0.21958085705348765,1.58
538,31309,Furth bei Göttweig,31309,M,3511,,2964,0.10931174089068826,0.2925101214574899,44.41,45.184,0.502361673414305,99.3,0.2125506072874494,1.63
539,31310,Gedersdorf,31310,,3494,3485,2131,0.0680431722196152,0.35147817925856406,45.57,40.988,0.5363679023932426,42.1,0.24730173627404975,1.64
540,31311,Gföhl,31311,ST,3542,3521 3553,3767,0.09901778603663393,0.3275816299442527,45.18,38.5,0.5112821874170428,57.2,0.2150252190071675,1.61
541,31315,Hadersdorf-Kammern,31315,M,3493,,1966,0.07985757884028484,0.29196337741607326,45.21,40.152,0.5,58.9,0.2131230925737538,1.59
542,31319,Jaidhof,31319,,3542,3532 3543 3553 3572,1222,0.10474631751227496,0.22585924713584288,40.9,37.056,0.5351882160392799,25.0,0.18494271685761046,1.72
543,31321,Krumau am Kamp,31321,M,3543,3544,753,0.09694555112881806,0.16733067729083664,49.25,38.371,0.43824701195219123,25.0,0.21779548472775564,1.68
544,31322,Langenlois,31322,ST,3550,3553 3561,7469,0.12116749230151291,0.4736912571964118,45.02,42.452,0.5158655777212479,69.0,0.20457892622841076,1.61
545,31323,Lengenfeld,31323,M,3552,,1422,0.07805907172995781,0.19057665260196907,43.6,40.989,0.5140646976090014,57.2,0.22011251758087202,1.59
546,31324,Lichtenau im Waldviertel,31324,M,3522,3613,2058,0.1054421768707483,0.23615160349854228,44.5,35.589,0.5262390670553936,23.7,0.21137026239067055,1.71
547,31326,Maria Laach am Jauerling,31326,M,3643,3620,919,0.13275299238302501,0.3852013057671382,45.08,38.333,0.5092491838955386,38.3,0.21980413492927095,1.57
548,31327,Mautern an der Donau,31327,ST,3512,,3482,0.06260769672601953,0.3759333716255026,46.83,45.332,0.4922458357265939,99.3,0.20275703618609994,1.59
550,31333,Paudorf,31333,M,3508,,2577,0.0640279394644936,0.19324796274738068,45.15,43.888,0.48661233993015135,62.6,0.21808304229724484,1.62
551,31336,Rastenfeld,31336,M,3532,3543,1601,0.08994378513429106,0.6014990630855716,43.24,38.709,0.4797001873828857,23.7,0.19862585883822612,1.71
552,31337,Rohrendorf bei Krems,31337,,3495,,2125,0.09176470588235294,0.2743529411764706,42.68,44.219,0.5011764705882353,95.8,0.22211764705882353,1.67
553,31338,Rossatz-Arnsdorf,31338,M,3602,3621,1067,0.1302717900656045,0.25679475164011245,47.86,42.151,0.4854732895970009,44.3,0.2352389878163074,1.65
554,31340,St. Leonhard am Hornerwald,31340,M,3572,,1090,0.14862385321100918,0.3605504587155963,45.41,37.472,0.5211009174311927,25.0,0.22110091743119267,1.72
555,31343,Senftenberg,31343,M,3541,3500,1926,0.07268951194184839,0.19106957424714435,46.46,42.417,0.5072689511941848,81.4,0.21131879543094495,1.6
556,31344,Spitz,31344,M,3620,,1564,0.15217391304347827,0.520460358056266,47.59,42.158,0.5076726342710998,81.4,0.22826086956521738,1.63
557,31346,Straß im Straßertale,31346,M,3491,,1750,0.092,0.19257142857142856,43.72,39.667,0.49028571428571427,58.9,0.212,1.67
558,31347,Stratzing,31347,M,3552,3500,906,0.07947019867549669,0.17991169977924945,43.73,48.04,0.5242825607064018,94.6,0.217439293598234,1.55
559,31350,Weinzierl am Walde,31350,,3521,3541 3610 3611 3613,1244,0.11254019292604502,0.23713826366559485,45.46,38.147,0.5281350482315113,15.8,0.23231511254019294,1.63
560,31351,Weißenkirchen in der Wachau,31351,M,3610,3611,1400,0.16142857142857142,0.5071428571428571,47.67,44.36,0.5185714285714286,166.5,0.24285714285714285,1.56
561,31355,Schönberg am Kamp,31355,M,3562,3564,1872,0.11485042735042734,0.2537393162393162,46.77,44.408,0.4909188034188034,39.2,0.19925213675213677,1.6
562,31356,Droß,31356,,3552,,1039,0.068334937439846,0.12704523580365737,41.34,44.87,0.5235803657362849,66.7,0.2252165543792108,1.67
563,31401,Annaberg,31401,,3222,3223,510,0.1803921568627451,0.5098039215686274,49.33,36.311,0.4470588235294118,43.0,0.20588235294117646,1.59
564,31402,Eschenau,31402,,3153,,1310,0.09541984732824428,0.29465648854961835,43.3,38.192,0.5190839694656488,61.1,0.20534351145038168,1.7
565,31403,Hainfeld,31403,ST,3170,2572,3756,0.08706070287539937,1.1474973375931843,45.75,37.781,0.46112886048988283,78.2,0.193024494142705,1.66
566,31404,Hohenberg,31404,M,3192,3183,1460,0.09315068493150686,0.40273972602739727,47.28,40.656,0.4863013698630137,60.9,0.20410958904109588,1.62
567,31405,Kaumberg,31405,M,2572,,1070,0.10654205607476636,0.2252336448598131,44.05,40.829,0.5177570093457944,78.2,0.19439252336448598,1.77
568,31406,Kleinzell,31406,,3171,2663 3163 3192,854,0.12646370023419204,0.33138173302107726,44.62,35.883,0.4847775175644028,46.3,0.20023419203747073,1.8
569,31407,Lilienfeld,31407,ST,3180,,2635,0.09411764705882353,0.9468690702087287,45.48,41.056,0.4698292220113852,78.9,0.18937381404174572,1.63
570,31408,Mitterbach am Erlaufsee,31408,,3224,3223,479,0.13987473903966596,0.3862212943632568,51.49,43.059,0.4572025052192067,43.0,0.19832985386221294,1.49
571,31409,Ramsau,31409,,3172,3170,831,0.11311672683513839,0.38748495788206977,45.04,36.127,0.5354993983152828,46.3,0.19494584837545126,1.63
572,31410,Rohrbach an der Gölsen,31410,,3163,,1539,0.07537361923326835,0.8466536712150747,43.41,39.874,0.5172189733593242,65.7,0.2092267706302794,1.65
573,31411,St. Aegyd am Neuwalde,31411,M,3193,3195 3222 8630 8694,1834,0.0970556161395856,0.38549618320610685,48.55,39.349,0.44765539803707743,60.9,0.2099236641221374,1.59
574,31412,St. Veit an der Gölsen,31412,M,3161,3150 3160 3162 3163,3848,0.12785862785862787,0.2733887733887734,43.85,38.986,0.507016632016632,64.2,0.20867983367983367,1.64
575,31413,Traisen,31413,M,3160,,3457,0.0581428984668788,0.46832513740237197,45.24,37.72,0.442869540063639,61.1,0.20161990164882845,1.62
576,31414,Türnitz,31414,M,3184,3180 3183,1891,0.0898995240613432,0.30195663670015865,47.35,38.302,0.461660497091486,43.0,0.19619249074563722,1.61
577,31502,Artstetten-Pöbring,31502,M,3661,3652,1241,0.0894439967767929,0.24818694601128122,41.54,37.541,0.5028203062046737,31.1,0.22159548751007252,1.7
578,31503,Bergland,31503,,3254,,1916,0.11116910229645094,0.5730688935281837,41.26,37.766,0.545929018789144,49.1,0.22599164926931106,1.72
579,31504,Bischofstetten,31504,M,3232,3233,1236,0.08414239482200647,0.17880258899676377,42.72,35.748,0.5210355987055016,37.7,0.2087378640776699,1.69
580,31505,Blindenmarkt,31505,M,3372,,2724,0.05837004405286344,0.24082232011747431,40.97,38.716,0.5036710719530103,55.7,0.19970631424375918,1.69
581,31506,Dorfstetten,31506,,4392,,579,0.1070811744386874,0.27461139896373055,40.02,31.294,0.5647668393782384,31.1,0.23316062176165803,1.86
582,31507,Dunkelsteinerwald,31507,M,3392,3122 3382 3642,2399,0.09045435598165902,0.19591496456857024,43.33,39.028,0.5489787411421425,42.8,0.22300958732805334,1.67
583,31508,Erlauf,31508,M,3253,3380 3381,1093,0.07044830741079597,0.2012808783165599,44.08,39.065,0.47118023787740165,44.8,0.20860018298261665,1.73
584,31509,Golling an der Erlauf,31509,M,3381,,1494,0.030789825970548863,0.12248995983935743,44.19,36.326,0.5033467202141901,44.8,0.21218206157965194,1.52
585,31511,Hofamt Priel,31511,,3681,,1731,0.0635470826112074,0.1606008087810514,43.09,40.118,0.5210860774119006,48.1,0.219526285384171,1.66
586,31513,Hürm,31513,M,3383,3382,1857,0.11739364566505116,0.3931071620893915,41.43,37.784,0.5525040387722132,32.8,0.20732364028002154,1.71
587,31514,Kilb,31514,M,3233,3203 3204 3240,2580,0.10348837209302325,0.3546511627906977,42.48,38.576,0.5325581395348837,37.7,0.20968992248062016,1.77
588,31515,Kirnberg an der Mank,31515,,3241,3240 3243,1104,0.08786231884057971,0.21920289855072464,40.89,35.311,0.529891304347826,29.1,0.20380434782608695,1.8
589,31516,Klein-Pöchlarn,31516,M,3660,3652,1063,0.06302916274694262,0.2079021636876764,43.74,39.874,0.4835371589840075,52.8,0.20225776105362184,1.55
590,31517,Krummnußbaum,31517,M,3375,3374,1549,0.05939315687540349,0.2801807617817947,42.49,40.528,0.49128469980632666,44.8,0.2040025823111685,1.67
591,31519,Leiben,31519,M,3652,,1355,0.06937269372693727,0.18892988929889298,43.75,38.992,0.5247232472324723,29.0,0.2007380073800738,1.63
592,31520,Loosdorf,31520,M,3382,,3830,0.07389033942558747,0.5822454308093995,42.77,39.41,0.48172323759791125,66.1,0.19634464751958225,1.65
593,31521,Mank,31521,ST,3240,3233,3221,0.09407016454517231,0.49022042843837316,43.9,37.495,0.49767153058056507,51.9,0.1940391182862465,1.72
594,31522,Marbach an der Donau,31522,M,3671,3672,1688,0.14869668246445497,0.31990521327014215,43.06,37.297,0.5254739336492891,45.0,0.2126777251184834,1.61
595,31523,Maria Taferl,31523,M,3672,3661,919,0.07290533188248095,0.22415669205658323,41.64,39.257,0.5136017410228509,31.1,0.21109902067464636,1.73
596,31524,Melk,31524,ST,3390,,5596,0.10132237312365976,0.8847390993566834,44.47,41.061,0.47551822730521803,116.5,0.18942101501072195,1.65
597,31525,Münichreith-Laimbach,31525,,3662,3650 3661 3663,1670,0.08862275449101796,0.24550898203592814,43.89,36.353,0.5239520958083832,31.1,0.21976047904191617,1.64
598,31527,Neumarkt an der Ybbs,31527,M,3371,3370 3373,2016,0.06646825396825397,0.24553571428571427,42.17,39.204,0.49950396825396826,47.9,0.2003968253968254,1.62
599,31528,Nöchling,31528,M,3691,,1036,0.10038610038610038,0.2635135135135135,40.58,38.052,0.5511583011583011,48.1,0.20945945945945946,2.05
600,31530,Persenbeug-Gottsdorf,31530,M,3680,,2156,0.07142857142857142,0.3529684601113173,44.31,39.816,0.536178107606679,42.8,0.20918367346938777,1.54
601,31531,Petzenkirchen,31531,M,3252,,1450,0.16413793103448276,0.7158620689655173,43.11,43.78,0.4979310344827586,49.1,0.1993103448275862,1.56
602,31533,Pöchlarn,31533,ST,3380,,3944,0.07986815415821501,0.712474645030426,45.21,39.328,0.4830121703853955,44.8,0.19320486815415822,1.64
603,31534,Pöggstall,31534,M,3650,3653 3663,2421,0.11730689797604296,0.4593143329202809,45.3,38.3,0.4985543163981826,31.1,0.22139611730689798,1.73
604,31535,Raxendorf,31535,M,3654,3650 3653,1039,0.1039461020211742,0.21847930702598653,43.02,32.125,0.5534167468719923,31.1,0.22617901828681425,1.69
605,31537,Ruprechtshofen,31537,M,3244,3243 3252,2295,0.09542483660130718,0.3851851851851852,42.28,36.497,0.5612200435729847,36.9,0.2113289760348584,1.68
606,31539,St. Leonhard am Forst,31539,M,3243,3240 3241,3052,0.09403669724770643,0.2762123197903014,43.56,37.435,0.5009829619921363,43.3,0.21690694626474444,1.66
607,31540,St. Martin-Karlsbach,31540,M,3376,,1619,0.07226683137739345,0.339715873996294,43.8,40.205,0.5453983940704138,47.9,0.24150710315009266,1.57
608,31541,St. Oswald,31541,,3684,,1117,0.10564010743061773,0.26320501342882724,41.2,33.914,0.5389435989256938,31.1,0.23008057296329454,1.94
609,31542,Schönbühel-Aggsbach,31542,M,3642,3392,962,0.07588357588357589,0.1704781704781705,47.04,42.873,0.524948024948025,42.8,0.20893970893970895,1.55
610,31543,Schollach,31543,,3382,3390,1029,0.06802721088435375,0.2750242954324587,40.96,43.778,0.5354713313896987,43.2,0.20894071914480078,1.65
611,31546,Weiten,31546,M,3653,,1110,0.0918918918918919,0.3099099099099099,43.77,35.201,0.5063063063063064,31.1,0.218018018018018,1.81
612,31549,Ybbs an der Donau,31549,ST,3370,3374,5565,0.09595687331536389,0.6569631626235399,44.89,39.649,0.4840970350404313,47.9,0.19047619047619047,1.66
613,31550,Zelking-Matzleinsdorf,31550,,3393,3244 3253 3390,1215,0.07901234567901234,0.17530864197530865,44.18,39.151,0.528395061728395,44.8,0.2123456790123457,1.58
614,31551,Texingtal,31551,,3242,,1648,0.10740291262135922,0.3446601941747573,41.13,36.231,0.5351941747572816,29.1,0.2008495145631068,1.78
615,31552,Yspertal,31552,M,3683,,2009,0.1095072175211548,0.37381781981085116,43.25,38.437,0.5052264808362369,30.0,0.21154803384768542,1.75
616,31553,Emmersdorf an der Donau,31553,M,3644,3652 3653,1753,0.08784940102681119,0.22589845978322876,43.57,42.43,0.513405590416429,89.3,0.21962350256702795,1.67
617,31601,Altlichtenwarth,31601,,2144,,750,0.08266666666666667,0.176,47.26,39.535,0.464,20.0,0.24133333333333334,1.63
618,31603,Asparn an der Zaya,31603,M,2151,,1877,0.06393180607352157,0.2056473095364944,43.46,40.029,0.4832179009057006,38.6,0.21949920085242408,1.73
619,31604,Bernhardsthal,31604,M,2275,2276,1585,0.07129337539432176,0.1665615141955836,50.18,42.857,0.4063091482649842,20.0,0.2277602523659306,1.5
620,31605,Bockfließ,31605,M,2213,2231,1328,0.09262048192771084,0.2289156626506024,46.64,46.814,0.4623493975903614,134.5,0.23644578313253012,1.62
621,31606,Drasenhofen,31606,,2165,,1091,0.12465627864344637,0.45646196150320806,48.26,39.217,0.4537121906507791,20.2,0.22089825847846012,1.7
622,31608,Falkenstein,31608,M,2162,,488,0.10655737704918032,0.24385245901639344,46.96,40.545,0.444672131147541,20.2,0.2192622950819672,1.73
623,31609,Fallbach,31609,,2133,,802,0.10349127182044887,0.3117206982543641,47.45,39.717,0.5087281795511222,13.7,0.24189526184538654,1.79
624,31611,Gaubitsch,31611,,2154,,873,0.07445589919816724,0.1718213058419244,43.45,40.652,0.565864833906071,13.7,0.24054982817869416,1.72
625,31612,Gaweinstal,31612,M,2191,2223,4022,0.06389855793137743,0.20238687220288415,43.93,42.393,0.5024863252113376,81.6,0.2123321730482347,1.61
626,31613,Gnadendorf,31613,,2152,2032,1150,0.09739130434782609,0.17652173913043478,46.2,40.45,0.4895652173913044,13.7,0.23130434782608697,1.67
627,31614,Großebersdorf,31614,M,2203,,2226,0.11006289308176101,0.4308176100628931,47.45,45.594,0.4865229110512129,134.5,0.22641509433962265,1.63
628,31615,Großengersdorf,31615,M,2212,,1477,0.07447528774542993,0.23019634394041977,43.7,43.694,0.4949221394719025,134.5,0.23628977657413677,1.75
629,31616,Großharras,31616,M,2034,2063,1107,0.07768744354110207,0.24661246612466126,47.29,38.72,0.4760614272809395,17.2,0.23035230352303523,1.63
630,31617,Großkrut,31617,M,2143,,1640,0.05975609756097561,0.2097560975609756,45.42,42.33,0.47073170731707314,20.0,0.20853658536585365,1.54
631,31620,Hausbrunn,31620,M,2145,,871,0.05625717566016074,0.13203214695752008,48.04,40.448,0.44202066590126293,20.0,0.23536165327210104,1.46
632,31621,Herrnbaumgarten,31621,M,2171,,946,0.07610993657505286,0.2124735729386892,46.29,43.349,0.4682875264270613,17.0,0.2346723044397463,1.71
633,31622,Hochleithen,31622,,2123,2125,1136,0.07482394366197183,0.13996478873239437,46.31,45.427,0.5088028169014085,130.6,0.24295774647887325,1.55
634,31627,Kreuttal,31627,,2123,2112 2114,1468,0.07084468664850137,0.13760217983651227,46.8,47.119,0.4952316076294278,94.4,0.22138964577656675,1.54
635,31628,Kreuzstetten,31628,M,2124,2125,1572,0.06997455470737914,0.1787531806615776,44.79,45.593,0.4720101781170484,94.4,0.20610687022900764,1.62
636,31629,Laa an der Thaya,31629,ST,2136,2064 2133 2135,6246,0.07460774895933397,0.5414665385846942,45.47,39.828,0.48046749919948767,43.3,0.19164265129682997,1.54
637,31630,Ladendorf,31630,M,2126,2125,2301,0.07344632768361582,0.17122990004345937,44.59,42.207,0.5067362016514559,47.4,0.222077357670578,1.65
638,31633,Mistelbach,31633,ST,2130,2132 2192,11592,0.16097308488612835,0.7255003450655625,44.91,43.09,0.4861973775017253,106.0,0.19038992408557626,1.63
639,31634,Neudorf im Weinviertel,31634,M,2135,2136,1390,0.07985611510791367,0.16402877697841728,43.26,40.505,0.5014388489208633,20.2,0.20863309352517986,1.69
